0,0.006137438,0.03626943,0.059097649,0.05507491,0.054852321
0.006137438,0,0.039392994,0.06292517,0.059546514,0.056189269
0.03626943,0.039392994,0,0.034554107,0.030396703,0.029018317
0.059097649,0.06292517,0.034554107,0,0.008369467,0.009285426
0.05507491,0.059546514,0.030396703,0.008369467,0,0.006846557
0.054852321,0.056189269,0.029018317,0.009285426,0.006846557,0
